pair_id,group_id,doc_id,target
3052,34,7098,0
3053,34,5763,1
3054,34,4927,1
3055,34,6394,1
3056,34,4994,0
3057,34,7162,0
3058,34,4955,1
3059,34,6006,0
3060,34,4028,1
3061,34,6168,0
3062,34,6293,0
3063,34,6876,1
3064,35,22560,0
3065,35,24371,0
3066,35,23622,0
3067,35,23890,0
3068,35,22156,0
3069,35,23258,0
3070,35,23646,0
3071,35,23001,0
3072,35,23219,0
3073,35,23245,0
3074,35,24252,0
3075,35,22829,0
3076,35,23641,0
3077,35,22486,0
3078,35,22163,0
3079,35,22916,0
3080,35,22606,0
3081,35,22325,0
3082,35,23978,0
3083,35,22191,0
3084,35,24947,1
3085,35,23818,0
3086,35,23837,1
3087,35,22822,0
3088,35,22874,0
3089,35,16966,0
3090,35,23117,1
3091,35,24518,1
3092,35,24367,0
3093,35,24608,0
3094,35,24323,0
3095,35,23275,0
3096,35,24952,0
3097,35,24234,0
3098,35,23535,0
3099,35,23475,0
3100,35,24153,0
3101,35,21707,0
3102,35,22597,0
3103,35,23455,0
3104,35,23630,0
3105,35,23868,0
3106,35,22849,0
3107,35,23188,0
3108,35,24396,0
3109,35,24629,0
3110,35,21779,0
3111,35,24024,0
3112,35,23205,0
3113,35,23902,0
3114,35,24735,1
3115,35,23145,0
3116,35,22205,0
3117,35,23027,0
3118,35,23337,1
3119,35,21730,0
3120,35,21840,0
3121,35,24221,0
3122,35,23506,0
3123,35,21752,0
3124,35,21949,0
3125,35,24271,0
3126,35,24249,0
3127,35,24300,0
3128,35,21782,0
3129,35,22257,0
3130,35,24373,0
3131,35,21856,0
3132,35,22308,0
3133,35,22080,0
3134,35,22106,0
3135,35,23998,0
3136,35,22968,1
3137,35,23789,0
3138,35,24812,0
3139,35,21933,0
3140,35,22252,1
3141,35,23254,0
3142,35,21868,0
3143,35,24900,0
3144,35,21835,0
3145,35,23784,0
3146,35,24216,0
3147,35,22750,1
3148,35,22245,0
3149,35,23372,0
3150,35,24478,0
3151,35,22672,0
3152,35,22078,0
3153,35,11028,0
3154,35,22481,0
3155,35,24322,0
3156,35,22940,1
3157,35,23140,0
3158,35,22513,0
3159,35,22976,0
3160,35,22963,0
3161,35,22198,0
3162,35,21848,0
3163,36,27031,1
3164,36,25458,1
3165,36,25679,1
3166,36,28008,0
3167,36,27678,1
3168,36,26534,0
3169,36,26724,1
3170,36,26023,0
3171,36,27773,0
3172,36,27323,1
3173,36,25295,1
3174,36,25616,1
3175,36,26870,0
3176,36,27387,1
3177,36,27247,1
3178,36,25477,1
3179,36,27180,1
3180,36,27725,1
3181,36,25466,1
3182,36,25139,1
3183,36,11753,1
3184,36,25772,1
3185,36,25876,1
3186,36,25925,1
3187,36,26237,0
3188,36,26066,1
3189,36,25910,0
3190,36,26852,1
3191,36,25653,1
3192,36,27825,1
3193,36,25193,0
3194,36,27222,1
3195,36,26647,1
3196,36,26494,1
3197,36,25170,1
3198,36,27320,1
3199,36,26579,0
3200,36,26719,1
3201,36,27843,0
3202,36,25230,1
3203,36,26779,0
3204,36,26179,0
3205,36,25037,1
3206,36,27753,0
3207,36,25164,0
3208,36,25033,1
3209,36,25933,0
3210,36,25282,1
3211,36,26217,1
3212,36,26315,1
3213,36,27321,0
3214,36,26365,1
3215,36,26205,0
3216,36,25584,1
3217,36,28010,1
3218,36,25307,1
3219,36,25439,1
3220,36,26309,1
3221,36,25646,1
3222,36,26596,1
3223,36,26465,1
3224,36,26575,1
3225,36,27033,1
3226,36,26752,1
3227,36,26550,1
3228,36,27142,1
3229,36,26625,0
3230,36,27194,1
3231,36,27331,1
3232,36,27534,1
3233,36,26527,0
3234,36,25780,0
3235,36,26454,1
3236,36,27642,0
3237,36,26476,1
3238,36,27850,1
3239,36,26170,1
3240,36,27500,1
3241,36,27373,1
3242,36,26789,0
3243,36,25985,0
3244,36,27612,0
3245,36,25650,0
3246,36,27812,1
3247,36,27282,1
3248,36,26967,1
3249,36,26246,1
3250,36,26942,1
3251,36,27147,1
3252,36,27466,1
3253,36,27672,1
3254,36,26614,1
3255,36,26944,1
3256,36,26712,1
3257,36,26427,1
3258,36,25700,0
3259,36,27954,0
3260,36,27513,1
3261,36,26943,1
3262,36,25709,1
3263,36,26062,1
3264,36,25386,0
3265,36,27557,0
3266,37,13677,0
3267,37,14344,0
3268,37,14578,0
3269,37,14471,1
3270,37,21790,1
3271,37,11531,0
3272,37,13842,1
3273,37,14455,0
3274,37,13101,1
3275,37,14276,1
3276,37,13465,1
3277,37,14718,1
3278,37,14004,1
3279,37,11536,1
3280,37,14682,1
3281,37,12189,1
3282,37,13388,0
3283,37,11829,1
3284,37,14648,1
3285,37,12426,1
3286,37,11424,1
3287,37,13826,1
3288,37,12198,1
3289,37,14061,1
3290,37,12496,1
3291,37,14782,1
3292,37,12844,1
3293,37,14435,1
3294,37,13516,0
3295,37,14240,0
3296,37,13885,1
3297,37,14359,0
3298,37,13549,1
3299,37,12120,0
3300,37,12624,1
3301,37,11400,1
3302,37,11447,1
3303,37,11248,1
3304,37,11716,1
3305,37,21951,0
3306,37,13954,1
3307,37,11713,1
3308,37,12536,0
3309,37,13834,1
3310,37,11544,1
3311,37,12922,1
3312,37,12522,1
3313,37,13366,0
3314,37,14168,1
3315,37,13636,1
3316,37,13771,0
3317,37,13522,1
3318,37,14598,1
3319,37,12995,0
3320,37,12977,1
3321,37,11418,0
3322,37,11907,1
3323,37,12296,1
3324,38,3461,0
3325,38,3309,0
3326,38,543,0
3327,38,3235,0
3328,38,550,0
3329,38,2484,0
3330,38,2939,0
3331,38,3267,1
3332,38,1013,0
3333,38,2329,0
3334,38,507,0
3335,38,3928,1
3336,38,2123,0
3337,38,1731,0
3338,38,1174,1
3339,38,4001,0
3340,38,1547,0
3341,38,2097,0
3342,38,1154,0
3343,38,2482,0
3344,38,2759,1
3345,38,1715,0
3346,38,40,1
3347,38,2490,0
3348,38,1452,1
3349,38,492,0
3350,38,3836,0
3351,38,1729,0
3352,38,2430,0
3353,38,3172,0
3354,38,97,1
3355,38,1954,0
3356,38,3818,0
3357,38,758,0
3358,38,2925,0
3359,38,3048,0
3360,38,791,0
3361,38,67,0
3362,38,503,1
3363,38,512,0
3364,38,916,0
3365,38,3518,0
3366,38,1163,1
3367,38,3557,0
3368,38,3382,0
3369,38,1418,1
3370,38,344,1
3371,38,3370,1
3372,38,2768,1
3373,38,2421,0
3374,38,93,1
3375,38,1904,0
3376,38,762,1
3377,38,1777,0
3378,38,3375,0
3379,38,2822,0
3380,38,3799,0
3381,38,2319,1
3382,38,1813,0
3383,38,3530,0
3384,38,1071,0
3385,38,209,1
3386,38,218,0
3387,38,1048,0
3388,38,715,0
3389,38,587,0
3390,38,2609,0
3391,38,3123,1
3392,38,3698,0
3393,38,3923,1
3394,38,3149,1
3395,38,453,0
3396,38,2331,0
3397,38,4003,0
3398,38,1702,1
3399,38,2966,0
3400,38,3003,1
3401,38,3703,1
3402,38,3920,1
3403,38,2535,0
3404,38,1761,1
3405,38,1224,0
3406,38,3085,0
3407,38,487,1
3408,38,1971,0
3409,38,2520,0
3410,38,1211,0
3411,38,3961,1
3412,38,2987,0
3413,38,3959,1
3414,38,1895,0
3415,38,284,0
3416,38,3288,0
3417,38,611,0
3418,38,272,0
3419,38,2152,0
3420,38,1555,0
3421,38,2536,1
3422,38,3905,0
3423,38,490,0
3424,38,2281,0
3425,38,3648,0
3426,38,3064,0
3427,38,3842,0
3428,39,6052,0
3429,39,5221,0
3430,39,4685,0
3431,39,6095,0
3432,39,5269,0
3433,39,4999,0
3434,39,6832,0
3435,39,5530,0
3436,39,7348,0
3437,39,6308,0
3438,39,4494,0
3439,39,4140,0
3440,39,6986,0
3441,39,4783,0
3442,39,5538,0
3443,39,5387,0
3444,39,5082,0
3445,39,5904,0
3446,39,5637,1
3447,39,7128,0
3448,39,6602,0
3449,39,4211,0
3450,39,4420,0
3451,39,5522,0
3452,39,6905,0
3453,39,6921,0
3454,39,7436,0
3455,39,6189,0
3456,39,4061,0
3457,39,6051,0
3458,39,4029,0
3459,39,5980,0
3460,39,4233,0
3461,39,5469,0
3462,39,6900,0
3463,39,4904,0
3464,39,4103,0
3465,39,6663,0
3466,39,5504,1
3467,39,4828,0
3468,39,7019,0
3469,39,4823,1
3470,39,6696,0
3471,39,6413,0
3472,39,4954,0
3473,39,6050,0
3474,39,5102,1
3475,39,6579,0
3476,39,5262,0
3477,39,4873,0
3478,39,5520,0
3479,39,4154,0
3480,39,6475,0
3481,39,6839,0
3482,39,7330,0
3483,39,6874,0
3484,39,4589,0
3485,39,6926,0
3486,39,5805,0
3487,39,7079,0
3488,39,4204,0
3489,39,7165,0
3490,39,5631,0
3491,39,5603,0
3492,39,6694,0
3493,39,4540,1
3494,39,5666,0
3495,39,5811,0
3496,39,5215,0
3497,39,4799,0
3498,39,5126,0
3499,39,5149,0
3500,39,6030,0
3501,39,5464,0
3502,39,6253,0
3503,39,6506,0
3504,39,6185,0
3505,39,7441,0
3506,39,6873,0
3507,39,4855,0
3508,39,5429,0
3509,39,7353,0
3510,39,5022,1
3511,39,6114,0
3512,39,7116,0
3513,39,7087,0
3514,39,5232,0
3515,39,4469,1
3516,39,6048,0
3517,39,6235,0
3518,39,6361,0
3519,39,7102,0
3520,39,6074,0
3521,39,5369,0
3522,39,6176,0
3523,39,4942,0
3524,39,7121,0
3525,39,4948,0
3526,39,6530,0
3527,40,25835,0
3528,40,26449,0
3529,40,25965,0
3530,40,26100,0
3531,40,27906,0
3532,40,25554,0
3533,40,26551,0
3534,40,26992,0
3535,40,25544,0
3536,40,25725,0
3537,40,27679,0
3538,40,25007,0
3539,40,25603,0
3540,40,27061,0
3541,40,27923,0
3542,40,27445,0
3543,40,26487,0
3544,40,26200,0
3545,40,27372,0
3546,40,25920,0
3547,40,27197,0
3548,40,25534,0
3549,40,26356,0
3550,40,26302,0
3551,40,25198,0
3552,40,2073,0
3553,40,27231,1
3554,40,27256,0
3555,40,26526,0
3556,40,27848,0
3557,40,25150,0
3558,40,26765,0
3559,40,26332,0
3560,40,26948,0
3561,40,25749,0
3562,40,27537,0
3563,40,25445,0
3564,40,25807,0
3565,40,26039,0
3566,40,25966,0
3567,40,27118,0
3568,40,26893,0
3569,40,27717,0
3570,40,25981,0
3571,40,25199,0
3572,40,27351,0
3573,40,25702,0
3574,40,26660,0
3575,40,25751,0
3576,40,27176,0
3577,40,27345,1
3578,40,27857,0
3579,40,25496,0
3580,40,25009,0
3581,40,27937,0
3582,40,25638,0
3583,40,27941,0
3584,40,26805,0
3585,40,25883,0
3586,40,27040,0
3587,40,27564,0
3588,40,25270,0
3589,40,24991,0
3590,40,26392,0
3591,40,26303,0
3592,40,27704,0
3593,40,27761,1
3594,40,25212,0
3595,40,27553,0
3596,40,25183,0
3597,40,25995,0
3598,40,26595,0
3599,40,27050,0
3600,40,26587,0
3601,40,9616,0
3602,40,26583,0
3603,40,26622,0
3604,40,26192,0
3605,40,25559,1
3606,40,25504,0
3607,40,27057,0
3608,40,27866,0
3609,40,25287,0
3610,40,27183,0
3611,40,26807,0
3612,40,27424,0
3613,40,25127,1
3614,40,26209,0
3615,40,27164,0
3616,40,28011,0
3617,40,25325,1
3618,40,25786,0
3619,40,27910,0
3620,40,25113,0
3621,40,26031,0
3622,40,26906,0
3623,40,27146,0
3624,40,26342,0
3625,41,3452,0
3626,41,3345,0
3627,41,2926,0
3628,41,1471,0
3629,41,1318,0
3630,41,3484,0
3631,41,604,0
3632,41,259,0
3633,41,127,0
3634,41,703,0
3635,41,3058,0
3636,41,1347,0
3637,41,328,0
3638,41,1205,0
3639,41,3699,0
3640,41,947,0
3641,41,1406,1
3642,41,2900,0
3643,41,554,0
3644,41,1335,0
3645,41,4015,0
3646,41,3629,1
3647,41,1753,0
3648,41,2844,0
3649,41,2640,1
3650,41,1829,0
3651,41,2834,0
3652,41,1074,0
3653,41,3643,0
3654,41,3029,0
3655,41,317,0
3656,41,3773,0
3657,41,2001,1
3658,41,1437,0
3659,41,14,1
3660,41,1019,0
3661,41,3761,0
3662,41,3581,0
3663,41,497,0
3664,41,334,0
3665,41,3908,1
3666,41,3973,0
3667,41,1717,0
3668,41,213,0
3669,41,520,0
3670,41,614,0
3671,41,1411,0
3672,41,588,0
3673,41,3097,0
3674,41,864,0
3675,41,1049,0
3676,41,2036,0
3677,41,249,0
3678,41,3362,0
3679,41,43,0
3680,41,2928,0
3681,41,1372,0
3682,41,1593,0
3683,41,2224,0
3684,41,2243,0
3685,41,2402,0
3686,41,1303,0
3687,41,2408,0
3688,41,1294,0
3689,41,1378,0
3690,42,25671,0
3691,42,27956,1
3692,42,26697,1
3693,42,27405,1
3694,42,26088,0
3695,42,27983,0
3696,42,26025,1
3697,42,25714,1
3698,42,25012,1
3699,42,27831,1
3700,42,25698,0
3701,42,27817,1
3702,42,27464,1
3703,42,27109,0
3704,42,27104,1
3705,42,27072,1
3706,42,25447,1
3707,42,27096,0
3708,42,25207,1
3709,42,27739,1
3710,42,25977,1
3711,42,25872,1
3712,42,25892,1
3713,42,26489,1
3714,42,26972,1
3715,42,27281,1
3716,42,26419,1
3717,42,26073,1
3718,42,26084,1
3719,42,27722,0
3720,42,25866,1
3721,42,26695,1
3722,42,26037,1
3723,42,26813,1
3724,42,26586,0
3725,42,27060,0
3726,42,25658,0
3727,42,25506,0
3728,42,26134,1
3729,42,27339,1
3730,42,25256,0
3731,42,26721,1
3732,42,27471,0
3733,42,26930,0
3734,42,26273,1
3735,42,27105,1
3736,42,27416,1
3737,42,26968,1
3738,42,25329,0
3739,42,27051,1
3740,42,26151,1
3741,42,26693,1
3742,42,27377,1
3743,42,26351,1
3744,42,26113,1
3745,42,26404,1
3746,42,25450,1
3747,42,25417,0
3748,42,27615,1
3749,42,27432,0
3750,42,26155,0
3751,42,25794,1
3752,42,9671,0
3753,42,26561,1
3754,42,26769,1
3755,42,25308,1
3756,42,26284,1
3757,42,26667,1
3758,42,27915,1
3759,42,27883,0
3760,42,27595,0
3761,42,27495,1
3762,42,27311,1
3763,42,27578,1
3764,42,27160,1
3765,42,27005,1
3766,42,26274,1
3767,42,27834,1
3768,42,25160,1
3769,42,26628,0
3770,42,27501,1
3771,42,26658,1
3772,42,27172,1
3773,42,25778,1
3774,42,27757,1
3775,42,26633,1
3776,42,26922,1
3777,42,26092,0
3778,42,26796,1
3779,42,26078,1
3780,42,26885,1
3781,42,26504,1
3782,42,25367,1
3783,42,25236,1
3784,42,27107,1
3785,42,28015,0
3786,42,26243,0
3787,42,24982,0
3788,42,25766,0
3789,42,26463,1
3790,42,25286,1
3791,42,26036,0
3792,42,8340,0
3793,43,13947,0
3794,43,11627,0
3795,43,12244,0
3796,43,13741,0
3797,43,13332,0
3798,43,14516,0
3799,43,11373,0
3800,43,14754,0
3801,43,11743,0
3802,43,14193,0
3803,43,12879,0
3804,43,11649,0
3805,43,12253,0
3806,43,13553,0
3807,43,13923,1
3808,43,11506,0
3809,43,11214,0
3810,43,13266,0
3811,43,12062,0
3812,43,12088,0
3813,43,13237,0
3814,43,13935,0
3815,43,11861,0
3816,43,11410,0
3817,43,11341,0
3818,43,12675,0
3819,43,14288,0
3820,43,23375,0
3821,43,11942,0
3822,43,13907,0
3823,43,13249,0
3824,43,12223,0
3825,43,14321,0
3826,43,12768,0
3827,43,13196,0
3828,43,11957,0
3829,43,12702,0
3830,43,14161,0
3831,43,13588,0
3832,43,11925,0
3833,43,11799,0
3834,43,14284,0
3835,43,13283,0
3836,43,13702,0
3837,43,13513,0
3838,43,14775,0
3839,43,12103,0
3840,43,12892,0
3841,43,13931,0
3842,43,11337,0
3843,43,11940,0
3844,43,12705,0
3845,43,1247,0
3846,43,12277,0
3847,43,11562,0
3848,43,11648,0
3849,43,12950,0
3850,43,11954,0
3851,43,13848,1
3852,43,12359,0
3853,43,13585,0
3854,43,13049,0
3855,43,11281,1
3856,43,12158,0
3857,43,13951,0
3858,43,13125,0
3859,43,13874,0
3860,43,15129,0
3861,43,12832,0
3862,43,13389,0
3863,43,11872,0
3864,43,12745,0
3865,43,14743,0
3866,43,14255,0
3867,43,12474,0
3868,43,14735,1
3869,43,14485,0
3870,43,12208,0
3871,43,13591,0
3872,43,11278,1
3873,43,14256,0
3874,43,11301,0
3875,43,14232,0
3876,43,14742,1
3877,43,11328,0
3878,43,11791,0
3879,43,12041,0
3880,43,14177,0
3881,43,11943,0
3882,43,11367,0
3883,43,10876,0
3884,43,13626,0
3885,43,11669,0
3886,44,7447,0
3887,44,5104,0
3888,44,5321,1
3889,44,6178,0
3890,44,6137,0
3891,44,4388,0
3892,44,6037,0
3893,44,4445,0
3894,44,4491,0
3895,44,5872,0
3896,44,6828,1
3897,44,6622,0
3898,44,5767,1
3899,44,7130,0
3900,44,7093,0
3901,44,6751,0
3902,44,5670,0
3903,44,7234,0
3904,44,5833,0
3905,44,4586,0
3906,44,5569,0
3907,44,7083,0
3908,44,5931,0
3909,44,4281,0
3910,44,4195,0
3911,44,5731,0
3912,44,6635,0
3913,44,5665,0
3914,44,7337,0
3915,44,5255,1
3916,44,5639,0
3917,44,5035,0
3918,44,4895,0
3919,44,6158,0
3920,44,7208,0
3921,44,5282,0
3922,44,6375,0
3923,44,6879,0
3924,44,6344,0
3925,44,4753,0
3926,44,6958,0
3927,44,6415,0
3928,44,7101,0
3929,44,6518,0
3930,44,7305,0
3931,44,6476,1
3932,44,7120,0
3933,44,6559,1
3934,44,6869,0
3935,44,6430,0
3936,44,4272,0
3937,44,4062,1
3938,44,5287,0
3939,44,5777,0
3940,44,5886,0
3941,44,7230,0
3942,44,4312,0
3943,44,5184,0
3944,44,6113,0
3945,44,7091,0
3946,44,4649,0
3947,44,4219,0
3948,44,5982,1
3949,44,5989,0
3950,44,7312,0
3951,44,5239,0
3952,44,4683,0
3953,44,11075,0
3954,44,5039,0
3955,44,6474,0
3956,44,7434,0
3957,44,6735,0
3958,44,5350,0
3959,44,5410,0
3960,44,7050,0
3961,44,7271,0
3962,44,7145,0
3963,44,6172,0
3964,44,4530,0
3965,44,7301,0
3966,44,6035,0
3967,44,4523,0
3968,44,4807,0
3969,44,4283,0
3970,44,7481,0
3971,44,7118,0
3972,44,6497,0
3973,44,6699,0
3974,45,11645,0
3975,45,11788,1
3976,45,13970,1
3977,45,11279,0
3978,45,12559,0
3979,45,12270,0
3980,45,11839,1
3981,45,13172,0
3982,45,13540,1
3983,45,14445,1
3984,45,12694,0
3985,45,12765,0
3986,45,12876,1
3987,45,12967,0
3988,45,12146,1
3989,45,11277,0
3990,45,14750,0
3991,45,13902,0
3992,45,14393,1
3993,45,11289,0
3994,45,13405,0
3995,45,12561,0
3996,45,11461,1
3997,45,11789,0
3998,45,14350,0
3999,45,12672,1
4000,45,11370,1
4001,45,12847,0
4002,45,12377,0
4003,45,13643,1
4004,45,13581,0
4005,45,13575,0
4006,45,12916,0
4007,45,12065,1
4008,45,14093,0
4009,45,11754,1
4010,45,11312,0
4011,45,11963,0
4012,45,12265,1
4013,45,12241,0
4014,45,14382,0
4015,45,12216,0
4016,45,11747,0
4017,45,14245,0
4018,45,14165,0
4019,45,14575,0
4020,45,11331,0
4021,45,12077,1
4022,45,11276,1
4023,45,13305,1
4024,45,11436,1
4025,45,13151,1
4026,45,11931,0
4027,45,12123,1
4028,45,12230,0
4029,45,11489,0
4030,45,14395,0
4031,45,12276,1
4032,45,13917,0
4033,45,14351,0
4034,45,12674,0
4035,45,11735,1
4036,45,11620,1
4037,45,13700,0
4038,45,12021,1
4039,45,12249,1
4040,45,11221,1
4041,45,12558,0
4042,45,12343,1
4043,45,14267,0
4044,45,14385,0
4045,45,12206,1
4046,45,11427,1
4047,45,14073,1
4048,45,13162,0
4049,45,14325,1
4050,45,12325,1
4051,45,13219,1
4052,45,13132,0
4053,45,11251,1
4054,45,13905,1
4055,45,11391,0
4056,45,14747,1
4057,46,23757,0
4058,46,24003,0
4059,46,24397,0
4060,46,23124,0
4061,46,22465,0
4062,46,23760,0
4063,46,22333,0
4064,46,22165,0
4065,46,22932,0
4066,46,23022,0
4067,46,22370,0
4068,46,22463,0
4069,46,22578,0
4070,46,24238,0
4071,46,23644,0
4072,46,23161,0
4073,46,24445,0
4074,46,22096,0
4075,46,24405,0
4076,46,24248,0
4077,46,22770,0
4078,46,22655,0
4079,46,21999,0
4080,46,24840,0
4081,46,24272,0
4082,46,24545,0
4083,46,4409,0
4084,46,21743,0
4085,46,22237,1
4086,46,24085,1
4087,46,22783,0
4088,46,23530,0
4089,46,23189,0
4090,46,22681,0
4091,46,24510,0
4092,46,24551,0
4093,46,23853,0
4094,46,22791,0
4095,46,22206,0
4096,46,22172,0
4097,46,24398,0
4098,46,22577,0
4099,46,22404,0
4100,46,24462,0
4101,46,24728,1
4102,46,24468,0
4103,46,23580,0
4104,46,22031,0
4105,46,24430,0
4106,46,24797,0
4107,46,22594,0
4108,46,21985,0
4109,46,22178,0
4110,46,22429,0
4111,46,21691,0
4112,46,22251,0
4113,46,22630,0
4114,46,22320,0
4115,46,21870,0
4116,46,24963,0
4117,46,21688,0
4118,46,22567,1
4119,46,24868,0
4120,46,24912,0
4121,46,24073,0
4122,46,23263,0
4123,46,23774,0
4124,46,23656,0
4125,46,23206,0
4126,46,24082,0
4127,46,22563,0
4128,46,23264,0
4129,46,22501,0
4130,46,23710,0
4131,46,21885,0
4132,46,24370,0
4133,46,24121,0
4134,46,23872,0
4135,46,24744,0
4136,46,24867,0
4137,46,23284,0
4138,46,21759,0
4139,46,22281,1
4140,46,22688,0
4141,46,22882,0
4142,46,22228,0
4143,46,23549,0
4144,46,23447,0
4145,46,22686,1
4146,46,23359,0
4147,46,22453,0
4148,46,23742,1
4149,46,24750,0
4150,46,21780,0
4151,46,22873,0
4152,46,24699,0
4153,46,24240,0
4154,47,20340,0
4155,47,19672,0
4156,47,20694,0
4157,47,18817,1
4158,47,18985,0
4159,47,18198,0
4160,47,19272,0
4161,47,19595,0
4162,47,18537,0
4163,47,19604,0
4164,47,20722,1
4165,47,20917,0
4166,47,19345,0
4167,47,21120,0
4168,47,20403,0
4169,47,20896,0
4170,47,19030,0
4171,47,20019,0
4172,47,20813,0
4173,47,20704,0
4174,47,18455,0
4175,47,19537,0
4176,47,20565,0
4177,47,19191,1
4178,47,18604,0
4179,47,18363,0
4180,47,21292,0
4181,47,21581,0
4182,47,20495,1
4183,47,20048,0
4184,47,17916,1
4185,47,19329,0
4186,47,18936,0
4187,47,18908,0
4188,47,21524,0
4189,47,18054,0
4190,47,21279,0
4191,47,18764,0
4192,47,18892,0
4193,47,20388,0
4194,47,18076,0
4195,47,18928,0
4196,47,21320,0
4197,47,19485,0
4198,47,19125,0
4199,47,21478,0
4200,47,19362,0
4201,47,18019,0
4202,47,20440,0
4203,47,19818,0
4204,47,18230,1
4205,47,19456,0
4206,47,19998,0
4207,47,21415,0
4208,47,18702,1
4209,47,20377,0
4210,47,22525,0
4211,47,20268,1
4212,47,19144,0
4213,47,21306,0
4214,47,20112,0
4215,47,20915,0
4216,47,18183,0
4217,47,17906,0
4218,47,21509,0
4219,47,21164,0
4220,47,18407,0
4221,47,18161,0
4222,47,21551,0
4223,47,21017,0
4224,47,20439,0
4225,47,19366,0
4226,47,17977,0
4227,47,18385,0
4228,47,19717,0
4229,47,21340,0
4230,47,20113,0
4231,47,20043,0
4232,47,19728,0
4233,47,18042,1
4234,47,19994,0
4235,47,20343,0
4236,47,18705,0
4237,47,17885,0
4238,47,18180,0
4239,47,19458,0
4240,47,19436,0
4241,47,18036,0
4242,47,21026,0
4243,47,20368,0
4244,47,19121,0
4245,47,19802,0
4246,47,18572,0
4247,47,19060,1
4248,48,27768,0
4249,48,26005,0
4250,48,27733,0
4251,48,26160,1
4252,48,27673,0
4253,48,25637,1
4254,48,25305,0
4255,48,25436,1
4256,48,27179,1
4257,48,25684,0
4258,48,27572,1
4259,48,27887,0
4260,48,26018,1
4261,48,25415,1
4262,48,26480,1
4263,48,26678,0
4264,48,25357,1
4265,48,26555,0
4266,48,25312,0
4267,48,26485,1
4268,48,27723,0
4269,48,25624,0
4270,48,26253,0
4271,48,26093,0
4272,48,25515,0
4273,48,27730,1
4274,48,25516,1
4275,48,25116,1
4276,48,27347,1
4277,48,27605,0
4278,48,27463,0
4279,48,27159,0
4280,48,25029,0
4281,48,27573,1
4282,48,26780,0
4283,48,26008,0
4284,48,26152,0
4285,48,26338,0
4286,48,25111,1
4287,48,26937,1
4288,48,26974,1
4289,48,27249,1
4290,48,26965,0
4291,48,26168,1
4292,48,26553,0
4293,48,25437,0
4294,48,26330,0
4295,48,25090,1
4296,48,25764,0
4297,48,25190,0
4298,48,25760,1
4299,48,27450,0
4300,48,27714,0
4301,48,27907,0
4302,48,25154,0
4303,49,2560,1
4304,49,2829,1
4305,49,4011,1
4306,49,2563,1
4307,49,539,1
4308,49,3017,1
4309,49,1419,1
4310,49,1795,1
4311,49,3203,0
4312,49,679,1
4313,49,2809,1
4314,49,851,1
4315,49,3350,1
4316,49,1479,1
4317,49,3754,1
4318,49,2576,1
4319,49,2622,1
4320,49,1014,1
4321,49,1801,1
4322,49,782,1
4323,49,364,1
4324,49,2699,1
4325,49,3626,1
4326,49,2645,1
4327,49,1339,1
4328,49,330,1
4329,49,2726,1
4330,49,3980,1
4331,49,3090,1
4332,49,3185,1
4333,49,3268,1
4334,49,1240,1
4335,49,2229,1
4336,49,707,1
4337,49,1262,1
4338,49,1203,1
4339,49,685,1
4340,49,3674,1
4341,49,3668,1
4342,49,1732,1
4343,49,2118,1
4344,49,831,1
4345,49,1351,1
4346,49,1171,1
4347,49,2420,1
4348,49,118,1
4349,49,3136,0
4350,49,3935,1
4351,49,3182,1
4352,49,1679,1
4353,49,2294,0
4354,49,3313,1
4355,49,263,1
4356,49,1862,1
4357,49,1057,1
4358,49,3531,1
4359,49,2828,1
4360,49,967,0
4361,49,3425,1
4362,49,533,1
4363,49,3311,1
4364,49,3082,1
4365,49,1827,1
4366,49,2449,1
4367,49,2757,0
4368,49,3124,1
4369,49,1004,1
4370,49,1141,1
4371,49,2873,1
4372,49,428,1
4373,49,506,1
4374,49,514,1
4375,49,2297,1
4376,49,3992,1
4377,49,3783,1
4378,49,1993,1
4379,49,3371,1
4380,49,1825,1
4381,49,1506,1
4382,49,1306,1
4383,49,2199,1
4384,49,1064,1
4385,49,252,0
4386,49,988,1
4387,49,5,1
4388,49,2586,1
4389,49,203,0
4390,49,2252,1
4391,49,732,1
4392,49,813,1
4393,49,2630,1
4394,49,1083,1
4395,49,1213,1
4396,49,308,1
4397,49,441,1
4398,49,1282,1
4399,49,3116,1
4400,49,1273,1
4401,49,2614,1
4402,49,2262,1
4403,50,2714,1
4404,50,147,1
4405,50,3245,1
4406,50,2141,0
4407,50,1009,1
4408,50,3266,1
4409,50,1193,1
4410,50,1093,1
4411,50,2127,1
4412,50,3732,1
4413,50,55,1
4414,50,3128,1
4415,50,1833,1
4416,50,3018,1
4417,50,448,1
4418,50,2236,1
4419,50,599,1
4420,50,1113,1
4421,50,2874,1
4422,50,2366,1
4423,50,740,1
4424,50,3241,1
4425,50,2487,1
4426,50,841,1
4427,50,214,1
4428,50,1672,1
4429,50,1052,1
4430,50,3790,1
4431,50,2028,1
4432,50,3785,1
4433,50,3709,1
4434,50,1186,1
4435,50,850,1
4436,50,2824,1
4437,50,639,1
4438,50,2364,0
4439,50,564,1
4440,50,538,1
4441,50,1872,1
4442,50,1583,1
4443,50,3915,1
4444,50,1969,1
4445,50,3062,1
4446,50,3293,1
4447,50,3945,1
4448,50,789,1
4449,50,1858,1
4450,50,197,1
4451,50,1077,1
4452,50,2976,1
4453,50,2108,0
4454,50,2994,1
4455,50,1788,1
4456,50,2299,1
4457,50,699,1
